"CITING","CITED"
5351269,4850036
5843206,5643455
5327842,5119750
4649531,3898814
4989700,374080
5916001,5507671
5822261,5291444
4462946,3740285
4460431,4317697
5186650,4566187
4828017,4629023
5766879,5360735
5609844,3802268
4014088,2639533
5108851,4728586
5518230,5172904
5985774,5206080
4955481,2780353
5501050,4170857
5809628,3549537
5431366,5183095
4453591,4346648
5520947,5227189
5673669,4482094
5047954,4074359
5817594,5300214
5044285,2219975
4610571,2075483
5821872,4347416
5790453,5394362
5790309,5598299
5640794,4823671
4999340,4290911
4485902,3559785
4885604,4541714
4528060,3532579
4326720,3658338
4970853,1763757
4161995,2821260
4693046,1229904
5696652,5434731
5786228,3846077
5470649,5102723
5822766,4807183
5675033,5175185
5262779,5028926
5641134,4943808
5279694,4970369
5271567,4592294
5595345,3104825
4794329,4424512
4221948,4097867
5832648,2503331
4639114,4190246
4547440,4365009
5081356,5028782
4550853,3441193
3872862,2574873
4762238,3896931
5433150,4890750
5483032,4972055
5879173,5329428
4493737,4126492
5165213,417946
4218042,3288430
4905954,4562982
4125414,3507706
5216535,4758072
5712140,4987099
5674416,5462609
5080351,4390179
5033762,4838563
4351932,4247672
4795177,3337229
5333354,3071918
4419094,2693186
4923599,3693797
5450873,2868225
4254005,3125405
4680519,4507738
5082502,4645542
4060225,2744735
5794696,5293931
5474474,4905275
5429500,4850865
4623435,2185280
4924098,2509700
5315194,4679451
5655560,3557820
4808648,3649581
5062239,4653224
5301596,952950
4659635,3867206
4766987,3219163
5991000,5680189
5719845,5508992
5145173,2788213
4446059,4011087
4652766,4259576
5072948,4619458
5186992,4929478
4501160,3837416
5175894,3147762
4312020,3892921
5994015,5015550
4295227,4135252
5451651,5006622
4185241,3384822
4670548,2169152
5225826,4851829
5846178,5193936
5565622,5322608
4183844,4105567
5822610,5081576
5389386,3984570
5203767,3566871
3982689,3152751
4358642,2390794
4260014,3444419
4282902,4061142
4006888,2561696
5190700,4010104
4317299,1540314
5318507,5040524
5520129,4462320
4130429,3300311
3899159,2967695
5505610,1000089
5035234,2700779
5504859,5029071
4856157,3802044
5234403,4047526
5072727,2222903
5192432,3450624
5651202,3826026
3902679,2895691
4651525,3765180
4625937,2735680
4819920,4364547
4915288,2220231
4534822,4376659
5311343,4613209
5408604,5179638
4910887,3029823
5501868,4162336
5522299,4366740
4906709,4459402
5541941,4850892
4332493,4244659
4707297,2074251
5799361,3199789
5245925,4407038
3925291,3402235
4730460,4057974
5521810,3343074
5005123,4399352
5738535,4203640
5585034,5108643
6008268,5178420
4573736,2442303
5634832,4972809
4953766,1605725
4743834,3394244
4212295,2687721
5298863,5079503
5593433,3974834
5400701,4307287
4513993,3672703
5709745,4912063
5109241,4192452
4397788,3527809
5278541,4581606
4618184,2751232
5441379,4291513
5881350,4465272
4294638,3673291
5602048,5153144
5439734,4857251
5356116,3701362
3885295,3543910
5380266,3482771
5351761,3139939
5512325,5098873
5513377,5051990
4989289,2317110
5889380,5481168
4251363,3578586
5034284,4405660
5882045,5295760
4931722,4527249
4264948,2021611
5922340,4801739
4995623,3621952
5108372,4623333
4915581,3773431
5073776,4467315
5511794,3476391
4847563,4396888
5775296,4841450
5561920,3332262
5317525,3976868
5113731,4669644
5180493,5062955
5772079,5630531
5287257,5203624
5358402,3469314
5181624,4832220
4585299,4087315
5040754,4334660
5202596,4420652
5020690,4602725
5290339,4119303
4451585,3842020
4054335,3594051
5961661,4599256
5544608,4020779
5165266,4543810
3973850,3578845
5531583,3751541
4054023,3716977
5885763,5587281
4159428,3839666
5133056,4669057
5966795,4395819
3980387,3453587
5008902,4663766
4797930,4304965
4242463,4189542
5968678,5666346
3951562,1918554
5842524,3904070
5070800,4199995
4057903,2615253
4219097,3653460
5179445,4935817
5211562,4885687
5945790,4790642
5578757,5038787
3908860,2699868
4720916,4330790
5973871,5214316
5396652,5212814
4797652,3538316
4541186,1754054
4041950,3765418
4580334,4283841
4750811,564454
4269175,3942518
4648853,1305303
4604687,4497023
4324649,2342011
5529671,4142958
5800408,3774604
4711159,4252053
5640092,5119028
4043031,3201507
4897554,3040271
3882151,3714352
5192165,5036891
4731073,4355426
5936778,4059344
5868799,4618447
5762392,5531499
5720038,4881013
4496933,3858149
4822026,3801421
5001827,4761100
4210800,3719796
5000688,929961
5757246,3681770
4210115,2054997
5848511,4186540
5551853,4492541
4658922,3968849
5324896,4413703
4661061,2715772
5601819,4542225
5490883,4756766
5394899,1432103
5432429,4845419
4391795,4046870
5355520,5117236
4481067,4214937
5819823,2710121
5133512,3460204
5853978,4952512
4181493,3523006
4780108,4529774
4106089,3838331
5713212,5415224
4602051,3947524
5791367,47076
4494183,4408282
4208939,4110750
5238608,4430468
4670810,4356525
5779971,5229016
5684263,2968204
5174494,4239114
5925606,4181623
4441486,4216766
4535092,3933886
5976047,3543690
4975500,4358577
4402365,2888994
4583988,4097229
5629882,5007100
5244385,3858410
5988879,3746066
4759295,3221973
4780246,4222903
4245469,3798902
4862383,4213183
5566780,441872
5335167,2927258
5812881,5025257
5522003,4842626
4148346,3754584
5866971,4649526
5714248,4710441
5525260,3950266
5644119,4735289
4063489,2694408
4043268,3713383
4942129,4257884
4256111,3639331
4274347,3026833
5960089,4928786
4735300,3487669
5177651,4458278
3939310,3863028
4057517,3048596
4804907,4491785
4495206,2431256
5490550,963882
3924464,2162308
4009217,3525776
4665441,3975709
4377972,4140404
5964026,5052208
5944686,4111490
5482618,5090871
4983339,4560668
4159066,3208645
5124764,3893155
3996884,3108900
4160272,3831016
4939040,4161562
5887402,5262217
5737324,4860307
5565855,4766295
5371966,4364193
5348769,4497962
5241534,4999829
4274872,3783037
5988859,5659482
5655736,5279488
4396829,3906195
5869700,4568427
5585502,4562283
5706877,2240416
4947544,4328406
5707705,3912461
4910589,2790844
4941051,4630121
5575511,4452695
5798652,4677528
5874105,4708861
5197485,5087265
3995987,2670193
5722324,5433308
3884421,3622083
5225372,4684547
5651784,4139409
4641365,4361819
4948035,2934254
5656907,5136507
4159307,3093626
5364345,4526175
4893474,1816787
5702528,4169426
4838077,3937070
5881924,4933192
4829025,4243435
5632427,4209098
5649820,5195884
5432530,4433217
5420572,4823123
4619209,4450776
5797810,5437590
4878969,4370374
5403246,2673474
4235041,2734765
5388130,4702879
5100210,4803840
4931507,4743647
4944800,3840367
5255332,4381881
5862074,5554552
5579107,4895034
4470549,3210012
4163243,3740732
5193075,4839868
4423454,4091158
5255689,4492258
3998678,3531857
3894699,3677628
4879662,4720800
5317120,3985990
5592722,452851
4801447,4342742
5936707,5328786
5708659,5241682
4740992,4002847
4052238,1533868
5788270,5322322
5233342,4674031
3919685,3603972
4245819,3668917
4281946,2785018
5629209,4879432
5009621,4604032
5210634,3848087
5550421,4499396
4502657,3677510
5928279,5211658
4730559,4493262
4422738,4094589
4274422,3827115
5850860,4754787
5852495,5354440
5652704,5333819
5593312,4773874
5415609,4132405
5156477,3548746
5700297,4970772
5802864,5305614
3881434,3398709
4653604,4506755
4643794,4224376
5696955,5155820
5429650,3972697
5700825,4665191
5817171,5098675
5719485,5483146
5875961,2885933
5893878,5565004
5675524,5189632
5853052,3736993
4257775,3528775
5801328,5214735
5454687,4824307
5050778,2731978
4634315,1053443
3919365,2611595
5506354,4524134
4920534,4509164
5696567,4889412
5417150,3473489
3925414,2249312
5108076,4815361
5517968,4986245
4584863,2788831
5103953,3266608
5134868,4164131
4407474,3902570
5210895,3891017
5333843,3190629
5178016,3341794
5371072,3966701
5521701,4708422
5973951,4994896
4840022,4611463
4797594,4473634
4441774,4323822
4028651,2740094
4906797,3074918
5384836,4764951
5633037,3953643
4880357,2085361
5863502,4849340
4440250,4058179
4618379,3900376
5843552,4936071
3919884,3218847
4263169,4013823
4875949,4098193
5536278,4502903
5025474,4385210
3880368,1795603
4078656,1615200
5221278,4701166
4756065,3795033
5203671,4383788
5810615,3989337
5933073,4292546
5402238,5110128
5662381,5015038
5038979,4638931
4694942,2080196
5149552,4814177
4250439,3984146
4301242,3501305
5428105,2750314
5160925,4626785
5242414,4534763
3934359,2181110
5372614,3116128
5489259,3930496
5446457,4393370
5583487,5172314
4097977,2152738
5828204,5307257
4485024,3843540
5228053,5166951
4328050,3774098
5613500,5403286
4730111,4160161
5760852,4978208
5923943,5740508
5112152,2547779
5776419,4976932
6007724,4913850
5753923,4733087
4714525,3713991
5179093,3132140
5300741,3665373
5142681,4667290
5441540,4535772
4369124,4033415
5434199,5114991
4641098,4408162
4011325,3816422
5706934,5083659
4063959,3799353
4353332,2821174
5427019,3131656
4310569,3717563
4665672,770050
5586623,4784245
5772588,5119815
4006999,3883267
5591462,4280624
5202783,4361911
4316395,3122940
4411069,4091536
5404765,3594574
4445674,3363475
5465542,3788020
5628482,5098053
5501795,4923620
5358213,4141383
5535577,3908345
5631171,4655595
5661845,5418623
4869844,3583923
5193426,3448645
5547839,5026840
4546847,3986357
5322386,2892518
5393878,3709874
5587955,4086752
4238825,3979953
5005452,3635109
4486754,4241604
5302577,5208210
4777733,4589264
5029833,4849790
5517872,3010328
5882006,5318285
5680367,4435792
4851076,2918189
5017280,4786405
4968109,4092396
4724048,4239601
5305917,4155490
4205512,2836024
5975386,5500966
4717774,3517063
4355009,2264337
4456076,2051053
5055911,4672417
5037454,3796025
5490372,5191753
5371136,4463120
5813177,3511000
4662133,4527365
5263501,3610259
4506346,4095791
3870910,3754844
5629889,5434530
3998475,3764155
4276911,3885600
6001206,3867173
5775452,4842091
4952389,3406228
4500742,3902923
5713664,2815981
5060889,4143839
5005174,4141066
4221275,3983465
5940567,4076378
5780099,3831233
5051366,4655524
5421116,3266184
5336797,5177165
5494946,4647282
4047610,2616611
4475448,2742363
5522388,5313941
4953120,4064561
4227628,4084731
5226184,3380088
5414414,4646286
4613319,4470823
4643932,3574019
4920919,4171388
3997451,3491834
4529511,3430769
3920121,3361251
4607358,4037252
4834096,4390019
4761983,4485651
4731191,4537829
5676401,4551373
4759917,4631177
4665483,4249253
5769108,5139045
5552571,4956528
5595407,2570261
5249319,4977633
5318636,3676963
4591454,4358084
4019272,3088237
5657925,2910220
5955960,5594430
5232125,1246879
5008421,4924021
5863446,5293025
5114100,4575030
5301733,5083598
4999258,3857684
5976155,2701559
5199369,3039417
5983405,5659900
5308385,3139331
5677254,5236879
3910372,2585711
5769166,1570518
5030742,4756848
4195021,4058521
4972230,4686934
5998572,4025498
5153572,4535254
4976376,868632
5255003,4168504
4624624,4082479
4623876,4454509
5684075,3723311
4563050,4240687
4956078,4250024
4818092,4345824
5477601,4087035
4312538,2662585
5772307,2501968
5280003,4668652
4056452,2990361
4194449,3815512
5688924,4808575
4138182,4066314
6009499,5093777
5362409,3033787
5643411,5154087
5677050,3712706
5707612,3049515
5650586,5062346
4721273,3862731
5488426,3911418
5640951,4051847
6004142,5337220
5522436,4711025
4281671,4179323
5668993,5303297
5717418,4766430
3882433,3688223
4794742,3013641
5594949,4811380
5956375,4392232
4233603,3781862
4521692,3993984
5066339,4850862
5727550,5002792
5193162,4823261
4905953,4429851
5964148,4628813
5455059,4707374
4271453,3569787
4873976,3166072
4531316,3174244
5957534,4561693
4563619,3956678
4205416,635331
5745743,5140541
5091376,4758356
4110679,3391336
5600537,4617768
5592896,242957
5098005,4441645
5277039,4821530
4595311,3989396
5030306,4740256
4937203,4588468
5754332,4002022
4889695,4508689
4716315,4065721
4966170,236510
4896588,4548068
5948000,5643320
5129223,3833425
5075279,4076774
5700834,3264172
4885983,4314480
5727891,3008172
5872003,5002868
3943234,3793233
5924545,4750132
4617228,4401545
4003650,3674532
5019088,4690140
5328033,4170297
5357307,4994840
5622241,3973655
4340831,3842302
4582177,3402792
3884587,3695646
4939592,4743750
5785319,1964007
5502131,4935471
5338924,5047796
4646850,4194575
5816178,3865058
4299021,327537
5499285,4181813
5371836,4528632
3989282,2835513
5334976,4824268
5052445,3907049
4825047,3924142
5359167,4661662
5732646,3258019
5560999,4207514
5722269,5171047
4990749,3062941
5046897,4417426
5800399,4904240
5591076,4882811
5783516,5317003
5542640,4610414
5969595,5422813
5555405,4695949
5141294,4862368
5314073,4687571
3985207,2843223
4428841,3849311
5156723,4721552
5921387,3985171
5337414,4667286
5121671,840610
4366076,4124608
5342394,4512765
5139759,4554145
5541462,5108198
5389471,4330602
5560430,890356
4064793,3749132
5864324,3618111
5058996,3999180
5831326,4367580
5435093,4388774
5614506,4853226
5598819,5056486
4427417,4253849
4499717,3877214
5765868,5064090
4229407,3179326
5755264,2297840
5104307,3758248
5507179,5267471
5663330,4695627
4572033,3807134
5754450,4380172
5336248,4411263
4017078,1574653
5676658,4994042
5348574,5015517
5068590,4743777
5855314,3779873
5725614,5138982
4827903,4582046
4551681,2974303
5408027,3169121
5932868,5235485
5743033,4592252
5682779,1259353
5867699,4872109
4221060,760943
4194025,3449254
4512059,3264679
4628559,75015
5911241,3951819
4739254,3974440
4765607,4556139
5381897,4322000
5731586,5097125
4073181,3570289
4941102,4730315
5530222,5259881
5021325,4920042
5113353,4488427
5935711,5539070
5838659,5734687
4699082,3784402
5696371,5233174
5551731,5063634
5843977,5364866
5366571,4732626
3867480,3290411
5379724,5178134
4378252,4053325
5604949,4780021
5746989,5472673
3916734,1626719
4342887,4091249
4643140,1520620
5061320,3706599
5009579,4353434
5095582,4619016
4338527,4223276
4070089,3701999
5562709,5350404
4177812,3315677
5706948,2527175
4420696,3911368
4807653,3048383
5448307,4876600
5672388,4845054
5923249,5097253
4181597,2130024
5430520,5374972
5298181,4657692
4038858,3109663
4357395,4193849
5717738,5452397
4832373,3230641
4605603,4127703
5985029,3072095
4197550,3376578
4390012,4182547
4858284,2894305
5675856,5357645
5741137,4931934
5458728,4108711
5653714,5228459
5199251,2857729
4168152,3799760
4401052,4063974
5358493,5034005
5897181,4632470
5737006,5006705
5130942,4766563
4591350,981736
4553747,4258913
5762392,3587787
5674351,3755704
5765015,5049982
5385033,4136528
5140297,4239608
5153595,4896116
5878551,5603284
5797718,4007386
4186529,3813823
4458326,4031369
4087887,9799
5160257,3154274
5848622,4332768
4466063,3648256
4423110,4059661
5444217,5074017
3858946,3695734
4188575,3908166
4711802,3085912
5306869,4640569
4646948,4069946
5966461,5543820
4620865,3760084
5217468,4927426
4358395,4001346
5184056,4565956
5120844,3202681
5917912,5710834
5973956,5179296
3872011,2689018
4639877,4317196
5693253,554706
5662957,5234767
4333561,466571
4936896,3633393
5188100,4705041
5669436,4224978
5903683,5367582
5386041,3360557
5874176,5288799
5606456,3942862
5615380,3986022
4344831,1476284
5584906,4268271
5311165,3274362
4885612,4482244
5445265,3951264
5213231,2553590
4291041,3246975
4398517,4121554
5321098,2731481
5464303,4948431
4731813,4535200
4844117,3587244
4088087,3976023
4306144,3840739
5699189,4070097
4617685,199240
5916320,4541262
3974110,3645996
5203307,801182
5237088,4601859
4160190,3430159
4257231,2729756
4284127,4109340
5428966,2494120
4363834,3880672
5003104,2739169
5399608,3986997
4659739,3174978
5466875,3128287
4578738,4188651
4346703,3538950
5692349,3203053
4255892,1455131
4112054,2899266
5440447,4424551
4693622,2439166
5730220,4382470
4677381,4336596
4133188,4044571
4647361,4512841
5188355,4844442
5075411,3950451
4859040,4684221
5188035,5043052
4189237,3838847
5876099,5090777
5362659,5070030
5835843,4755872
5730084,5564365
4390881,4222051
3900232,3352611
4925718,3301257
4732276,2963214
5482197,4763669
5092701,2949887
5420695,4903141
4542053,2996472
5935124,5715817
5007697,4688260
4574139,4171415
5242739,4946826
4907914,4459933
4783300,2456251
4086935,3007669
4322456,2633458
5254492,4849368
4887833,4050716
5458783,4137161
4078957,3507412
5597838,3539589
5927661,1136529
5294467,3380307
3910326,3487864
5386725,4448070
5448843,4967317
3999344,3875715
5768561,5168356
5644899,4480747
5911314,5003631
5846402,4874503
5338351,4385149
4702221,4356807
4022856,3025200
5956100,4863242
4113448,2951554
5407152,4978564
5592026,3667008
5616091,4646521
5815443,5539670
4419465,4209435
4052595,3126522
5040504,4856472
5148563,4050737
5587962,4785394
5530144,5128299
4574791,3726273
4682668,3477538
4973986,4713671
5247874,4308887
5360372,4705066
4180489,3652472
5643218,4834714
5247466,4280188
4185941,3160443
5885642,4543864
5655604,2131299
4492949,4328441
4214047,3748129
5921312,5012853
4075731,3386123
5031203,3728027
4083304,510089
5104672,4604290
3982369,1815921
5728444,4508771
4548767,4257799
5472441,5286253
4117730,3870894
5904654,4924871
5287214,3471802
4541896,3649449
5543712,4682125
5073384,4684534
5496183,4705332
5395472,4691740
4049998,3735220
5661038,3589171
5760495,3943447
5789352,4276182
4540339,2618462
4345857,4054033
5890751,3805322
5842111,5594726
4963701,4737757
4420894,1206749
5825997,5014128
5878165,5103484
5993940,4127693
4633653,4141193
3869894,2825299
5463017,5219952
4231125,1930942
4785390,4451822
5772736,5078755
5725430,3112625
4507190,4118302
4899051,3681682
5119791,4308840
5868256,2760633
5532034,4745015
5901842,4306737
5573074,4155278
5976716,5398639
5439667,2333182
5107211,4627280
4387448,4061954
5643957,3748277
4908355,3541205
4651844,3819002
5063867,4135462
4056775,3975682
5426720,5233540
4708019,3469441
6000887,190307
5922265,5456957
5615282,5073818
5810775,5064419
4341107,4198860
4120125,383296
4654728,3889290
5475812,4933879
4477726,4164816
5243106,4902838
3905525,822969
5225113,4946880
4391651,3736192
5745719,5517578
5277853,1000089
5226912,3655927
5407240,3837693
5184514,4136603
4637061,3988184
5729090,4918352
5316898,5063140
4100508,3849738
5712310,4569937
5035378,2750132
3902033,3281565
5259718,4191503
5504957,4783870
4095227,3972049
4350090,3709050
5937454,5580127
4637513,4008802
4232090,3948614
5437277,5099845
5808808,3447861
4208483,3839155
5647424,4791974
5647968,3969201
5766344,5306651
5466575,4534356
4994978,4404505
5226890,3253594
4861141,4553820
5696247,5079350
5861756,5569850
4762766,4217407
3904559,3706680
5985000,5480472
4656042,3459295
4370937,3865059
4476146,3183681
4222673,3990560
5288111,4387914
5069592,4968208
5366081,4595713
4492703,4188395
4827550,1712579
5956931,4537016
5931666,5534074
5667650,4990229
5941401,4196816
5330700,3981309
5845282,5329619
5357024,4546018
5490607,5050749
5139743,4643879
5899956,5646856
5254226,3600286
5272747,4737976
5654942,4518961
5203449,5056342
4960064,3036482
4521282,3699018
3977365,3451949
5458063,5361675
5250891,4520929
4957091,4306535
5978066,5638153
4695377,3975273
5528347,4804998
5588755,5478159
4577548,2832316
5139546,4900346
5813303,5349890
4843981,4111158
4059050,3687062
4097221,3123993
4976824,4396463
5432015,4981712
4226116,4056004
5840892,5270289
5915955,5490496
5584521,4333678
4562921,4458809
5386276,5138377
4326153,3701935
5541057,4208506
5899251,850889
4583247,3647606
4912393,3927279
5770222,5470582
4063275,3558348
4373533,3939707
5184247,3849738
4770384,4651966
4984564,3863639
5979237,4879792
5683029,5308695
5622540,4544395
4005611,628614
5230645,4662856
5755385,5405088
4060281,3966261
4197900,3713969
5579934,4433789
5490938,5265770
4892744,3052554
4625330,4083035
4889352,1451858
5482869,5098852
5291396,5038283
5816891,3874129
4163669,3719492
5545450,5411639
3919582,3826943
5968570,4574090
5884773,4799589
5464252,3482872
4434651,2091995
4995404,4169473
5245291,4814689
5423694,4846721
5295580,3399824
4764866,4237534
5880439,4555358
4850829,4516784
4292759,3240201
5749111,4144658
5408004,3739052
4404924,3481254
5280905,3446696
4102036,3298725
5916128,5043147
4651531,2255584
4761743,4221131
5878950,4010895
5933627,5361337
5751938,4912633
5497600,4439977
4051863,2893684
4556577,3773526
5987979,4989151
3983282,3784441
4479802,4014049
5266655,4486507
5222414,2571028
5531936,4751022
5489711,3509214
5429192,4815540
5531166,3940101
5887753,5388298
4399467,4163260
5241800,2831302
4400781,4027245
5839104,5177800
5903599,5708415
5078817,3749621
5742545,5504709
5186473,3806136
5963000,3852592
4702944,4356229
4183466,3273796
4414951,4299700
4578144,3630684
4963979,4466016
4297103,3706524
4013100,2938566
4468966,2992553
4190443,3322515
4795305,2336390
4206659,3088327
5697789,5145376
5311388,4883176
5881948,2663487
5544081,5072219
4827451,4719598
4029444,3830600
5929326,5699212
4172813,3780121
5389911,4263584
4496318,3178822
3991486,3761156
5658927,5422367
5157372,4314227
4246759,3933004
4663596,3488586
4543966,4177797
4642860,3220083
5976569,4757007
5937740,5590583
5505652,1576789
5049546,4024245
5816631,4368826
5968370,5494594
4979945,4659330
4807067,3495835
5491562,5138303
5133195,899296
5460070,2166703
4392593,3052383
5979826,4961989
5080061,4750460
4314330,3562715
5455226,4959353
5776848,5171868
5981911,5274215
5916330,4192399
4617359,2510008
4013613,3579609
4781167,1882167
5852142,4931417
5969069,5070164
4899405,4320543
5411642,4448664
4004391,3392497
5893830,4799485
4460095,2242296
3925133,3531249
5011454,3324915
5277815,5083611
4361312,2752120
5973502,4818948
5223667,4716834
5997234,4040513
5991365,5557659
4845769,4415928
4099943,2620044
4675841,3859638
4949338,4736364
4363416,3128896
5940371,5483668
5186326,860081
5986000,4480074
4460106,3866805
5827281,5261906
5808573,5430768
4670192,2303602
5634875,2019658
5064190,4538807
5815551,4241942
5704682,4676416
5636736,4136777
5700856,4138385
5052741,3760548
4716850,3208087
4813407,3835861
5564653,4738057
4495259,1874404
5737427,4594729
4715573,3393649
4438318,3715560
5698852,4808822
5632625,3742427
4765036,3262168
4245735,3999684
5712083,5439787
4342359,2468909
4712089,3599545
4174665,3882779
5048552,4028510
5461981,5359933
4487257,3133592
3919132,3419521
5238208,2936617
4593141,4348539
4255850,3668764
5999688,5696866
5274542,5130917
4581679,3795037
5833824,4354308
5316385,4611930
5801838,4092650
4292100,3379604
5571464,1000089
4759452,4264265
5754982,5398340
4921147,2597593
5983243,5436627
4614566,4154645
5964879,5300874
4352415,1652130
4833065,4476006
4967713,4741318
4784040,3361037
4643584,3652061
5776233,4149893
5840026,3898983
5016064,4772924
4886279,3851883
5974552,5337044
5669072,4011599
5778624,3325955
4280495,3989625
4829472,4456973
5162123,4142848
4639127,4370029
5605510,3240497
4481298,4244940
4396834,4190355
5502108,5143972
5417258,5221025
4771975,4539540
3935604,3546716
5213658,4350578
5763262,3775058
4850518,3698609
4104212,3485776
4423840,3113037
4800842,2741223
5778467,4724554
5391340,4772442
3860276,1072593
4230571,854965
4715564,3362378
4178143,1602740
5080350,2634542
5271606,4510651
6008886,5159385
5764653,5551006
4710897,4613886
5829512,5225964
5113660,4614082
5641089,4911319
5777646,2915325
5187366,5096671
5843000,5471992
4836812,4349341
4881180,4777620
4162562,764479
4775321,2904899
4451385,4195077
4194380,240984
5207586,4955817
4368652,2981126
4168754,3842942
3862677,2723572
5696239,2763680
5252793,4891482
5304750,3999040
5195036,4727772
4470174,4288892
4034121,3023104
5891105,4468224
4921488,2511469
4116043,3266296
4510868,2539969
4583904,70303
5734102,2043847
4479991,3691632
5011481,4290151
4580163,4364090
4923066,2771992
5641573,4826029
4384227,3602751
6007529,5209347
4777073,4350655
5952959,5389934
5677018,4612218
5832796,4357845
5397428,4830702
4703908,3861080
6008108,5795811
5942969,5142279
5816438,3240567
4131406,2517432
5749284,4471748
4783813,4618986
3906812,3264901
5301686,5114400
3970470,2973288
5306280,1908201
5746598,3624909
4089926,3859024
4729108,4205199
5806110,4979249
5975793,5605413
4990462,4154998
4957107,3961627
4232702,3548867
4728294,3339295
4939002,3779844
5281723,2766258
5820602,4613328
4829798,4603566
4813076,3076932
3949140,3706797
5711787,4822384
4766609,3383706
5540694,4080093
5884714,3151681
4949799,4506746
4442636,3643328
5169925,4340534
5097460,4674079
5610081,5452795
5956871,2607134
5931576,5058985
5876491,5173112
5198716,4651042
5787143,4707328
5229568,3462577
5949416,5155806
5390499,4921514
4176350,3041427
5781690,5047852
5713511,4778101
5338257,5041059
5152412,4480760
5199575,738699
5142969,3753731
4186775,3744527
5995869,5304379
5551930,5468198
4682550,1814445
4357370,3484279
4785461,4650416
5528814,4708255
5461249,4882707
5397991,5162720
5560159,5186430
5720573,1572732
4195694,3393769
4671755,4302416
5703580,5270714
5984092,2468973
4924466,4453093
5224267,4932122
5436111,4806461
5715207,4030080
4725767,2648773
5923745,4809321
5295837,3938263
5891538,4966941
4698399,3203920
4948637,4083592
5619018,4181396
5124100,3927988
5585125,5035931
4670845,4622636
5052120,4727806
3993055,2406987
4522712,4276161
4532164,4142592
5276996,587581
3914952,3707992
4486131,663455
3950501,3201201
4781577,3363436
4911558,3090606
4505846,4466910
5641169,5295701
6008468,5066357
3871611,3723036
5594182,5131282
4858403,3496692
5807853,4826853
4917752,3480818
4685190,3330457
3869969,3418920
5500273,3481723
4532770,4033734
4404107,2599745
5844688,5631983
3875556,3359539
5161378,1087240
4084296,2511402
4439182,3416567
5795270,5186700
5769929,5026425
5816361,4836330
5696932,4463424
5136403,4890902
5748840,5125022
5843593,4851305
4991259,4030161
4533301,3134125
5869751,3307407
5811530,5691458
5154047,4930304
4842589,4490139
4461862,3839276
4769198,4279850
5296161,3558498
4933999,4733819
4576659,4282043
5446808,5355423
4400314,3513106
5519142,5082930
5481466,3846958
5284467,1606459
4520702,3059842
4929160,4767293
5304201,5197972
4373124,3769869
5711092,3068593
3950810,3872534
4025466,3215645
5510640,4741964
3999066,2907881
4652122,4585341
4627100,4352208
5486218,4583320
5059710,4247486
5866438,5502314
5516498,4258020
5478106,4991870
5128029,3574509
4340123,3872842
5521521,4887969
4864318,2286827
5901721,2111368
5299877,4201491
5961207,4310874
4464257,4377486
5843166,3657744
5023778,4669044
4695205,3236565
5139211,4268550
5217737,4412627
4903546,4449424
5533621,4118616
4872008,4736190
4149792,4040065
4086933,3108609
5527998,4945029
5342037,5121915
4766963,3924691
4405523,2859247
5611324,4794414
4156265,3496500
4395654,4086514
3906165,2199534
4355976,4106199
4974184,4519078
4649677,860682
4678061,556464
5383838,3462670
5366499,4298004
4493194,4266599
5181017,4825206
5127839,4645279
5862744,4899650
4170266,3355899
5948169,5433780
4846915,3158522
5279864,4232086
5745940,3837020
3921468,3343880
4571178,4431411
5776788,5572052
4108669,2410910
4720334,4036729
4929925,4306228
4396790,4217461
5113208,4987431
5143507,4042139
4543229,3447199
5024784,4886718
5982776,5323389
5753936,4177474
4721356,4602845
5710378,5481916
4018731,3671478
3942925,3702274
4681706,4584821
5000290,3664621
4960055,3903804
5585605,5023818
5342427,4668489
5445529,5306163
5937411,5577241
5786572,3765144
4691687,4270695
4211675,3376229
4171546,3121236
5032485,3918966
5918002,5265103
5565177,4414100
4275995,4013383
5815982,4612724
4749035,2159640
4667098,3540040
4425994,2257877
5978239,5838557
4890962,3429206
5474541,2829719
4792557,4203980
4206039,4153534
5547406,5362264
4397717,3974045
4517224,4165396
5747728,5051786
5975802,4789108
4407149,2989446
4700729,3139098
5164957,4539461
5243338,4008458
4469655,2944291
5717141,5097355
5287741,5165274
4237551,4013842
5397650,5073415
4930465,4408580
5824100,5639279
5260728,4707584
4434947,4054251
5020132,4835731
4409437,3502812
3861886,2265196
4611024,4284762
5016995,3982824
4754865,4235015
4629334,4377550
5570483,5315723
4980516,4769514
4954230,3764499
5025659,3180140
4867274,4372424
3877330,2810416
5501354,5125509
5409057,3292414
5133516,4706910
4579258,4413756
5194640,4097507
5637076,4516568
5619397,5329427
4784220,3575236
3951832,2917480
5805257,2367389
5349046,4582879
5972361,3956551
4312887,4029816
4491997,4360938
5304324,5106681
5746228,4192325
5778608,4869033
4428229,3703825
5441603,3785577
4411829,4144199
4986405,4878800
5513764,180970
3905341,3612014
5927987,4008527
4667452,3440729
5938712,5043894
5063764,4161870
5943077,4305079
5146345,4739414
4946651,3666652
4932279,4576421
5403766,5326714
5783109,4931164
5664753,1603954
5923668,5450425
3964152,3537735
5238968,4181983
5594468,4846694
5237302,4224383
4741859,4022706
3956691,3383592
5413177,4130165
4091816,3046988
5763712,3983180
5786925,5366849
4872935,3434908
5601966,5231606
4534460,3294217
5308648,5041310
